epoch,train_loss,train_auc,val_loss,val_auc
1,0.6391217,0.0,0.6268953,0.651454959669971
2,0.5347879,0.651454959669971,0.6452282,0.6673172834185087
3,0.37126848,0.6673172834185087,0.6330011,0.6673172834185087
4,0.3162365,0.6673172834185087,0.64371186,0.6673172834185087
5,0.71392655,0.6673172834185087,0.5961839,0.6852324364263284
6,0.6413716,0.6852324364263284,0.630543,0.6852324364263284
7,0.610803,0.6852324364263284,0.60751724,0.6852324364263284
8,1.1033548,0.6852324364263284,0.61097336,0.6852324364263284
9,0.7365292,0.6852324364263284,0.5595643,0.6852324364263284
10,0.29050684,0.6852324364263284,0.6602298,0.6852324364263284
11,0.21909666,0.6852324364263284,0.593555,0.6852324364263284
12,0.57330173,0.6852324364263284,0.64858866,0.6852324364263284
13,0.32911152,0.6852324364263284,0.7686532,0.6852324364263284
14,0.556325,0.6852324364263284,0.7052102,0.6852324364263284
15,0.61602855,0.6852324364263284,0.6932071,0.6852324364263284
16,0.27986923,0.6852324364263284,0.608788,0.6852324364263284
17,0.4149812,0.6852324364263284,0.6110103,0.6852324364263284
18,0.7550731,0.6852324364263284,0.71225774,0.6852324364263284
19,0.27059516,0.6852324364263284,0.60106194,0.6852324364263284
20,0.1886979,0.6852324364263284,0.71247524,0.6852324364263284
21,0.24162616,0.6852324364263284,0.90964174,0.6852324364263284
22,0.053867165,0.6852324364263284,0.7618149,0.6852324364263284
23,0.166239,0.6852324364263284,0.9441017,0.6852324364263284
24,0.22264335,0.6852324364263284,1.1089009,0.6852324364263284
25,0.23168904,0.6852324364263284,1.2171161,0.6852324364263284
26,0.097495355,0.6852324364263284,1.3006449,0.6852324364263284
27,0.42242908,0.6852324364263284,1.7153062,0.6852324364263284
28,0.18655778,0.6852324364263284,1.6026006,0.6852324364263284
29,0.06914017,0.6852324364263284,1.5779462,0.6852324364263284
30,0.081700966,0.6852324364263284,1.9401058,0.6852324364263284
31,0.05995372,0.6852324364263284,1.414955,0.6852324364263284
32,0.05256962,0.6852324364263284,1.903672,0.6852324364263284
33,0.02971363,0.6852324364263284,1.7015722,0.6852324364263284
34,0.54090035,0.6852324364263284,1.4214201,0.6852324364263284
35,0.022680618,0.6852324364263284,1.8047608,0.6852324364263284
36,0.41433,0.6852324364263284,2.104473,0.6852324364263284
37,0.10609002,0.6852324364263284,1.761838,0.6852324364263284
38,0.08624182,0.6852324364263284,1.8859113,0.6852324364263284
39,0.01740952,0.6852324364263284,1.8461201,0.6852324364263284
40,0.30921185,0.6852324364263284,1.5979322,0.6852324364263284
41,0.08526593,0.6852324364263284,1.9987144,0.6852324364263284
42,0.19453943,0.6852324364263284,1.8222011,0.6852324364263284
43,0.037538763,0.6852324364263284,1.843349,0.6852324364263284
44,0.19397019,0.6852324364263284,2.053242,0.6852324364263284
45,0.8723571,0.6852324364263284,1.5511256,0.6852324364263284
46,0.026294688,0.6852324364263284,1.8421682,0.6852324364263284
47,0.108707026,0.6852324364263284,2.086389,0.6852324364263284
48,0.05552914,0.6852324364263284,1.5678847,0.6852324364263284
49,0.12577312,0.6852324364263284,2.4223566,0.6852324364263284
50,0.08090834,0.6852324364263284,3.4432492,0.6852324364263284
